country,label,level,dependence
Libya,Hydroelectric pumped storage,1.0,0.0
Belarus,Tide and wave,4.0,0.0
Belarus,Solar,4.0,0.0
Belarus,Fossil fuels,1.0,1.0
Belarus,Biomass and waste,3.0,0.00625
Belarus,Geothermal,3.0,0.0
Belarus,Renewable,1.0,0.025
Belarus,Hydroelectricity,2.0,0.0125
Belarus,Nuclear,1.0,0.0
Belarus,Non-hydro renewable,2.0,0.0125
Belarus,Total Electricity net generation,0.0,1.0
Belarus,"Solar, tide, wave, fuel cell",3.0,0.0
Belarus,Wind,0.0,0.0
Belarus,Hydroelectric pumped storage,1.0,0.0
North Korea,Tide and wave,4.0,0.0
North Korea,Solar,4.0,0.0
North Korea,Fossil fuels,1.0,0.26874999999999993
North Korea,Nuclear,1.0,0.0
North Korea,Wind,0.0,0.0
North Korea,"Solar, tide, wave, fuel cell",3.0,0.0
North Korea,Biomass and waste,3.0,0.0
North Korea,Geothermal,3.0,0.0
North Korea,Non-hydro renewable,2.0,0.0
North Korea,Hydroelectricity,2.0,0.75
North Korea,Renewable,1.0,0.75
North Korea,Total Electricity net generation,0.0,1.0
North Korea,Hydroelectric pumped storage,1.0,0.0
Sudan,Tide and wave,4.0,0.0
Sudan,Solar,4.0,0.0
Sudan,Fossil fuels,1.0,0.3866666666666666
Sudan,Nuclear,1.0,0.0
Sudan,Wind,0.0,0.0
Sudan,"Solar, tide, wave, fuel cell",3.0,0.0
Sudan,Biomass and waste,3.0,0.006666666666666667
Sudan,Geothermal,3.0,0.0
Sudan,Non-hydro renewable,2.0,0.006666666666666667
Sudan,Hydroelectricity,2.0,0.62
Sudan,Renewable,1.0,0.6266666666666667
Sudan,Total Electricity net generation,0.0,1.0
Sudan,Hydroelectric pumped storage,1.0,0.0
Nicaragua,Tide and wave,4.0,0.0
Nicaragua,Solar,4.0,0.0
Nicaragua,Fossil fuels,1.0,0.43181818181818155
Nicaragua,Nuclear,1.0,0.0
Nicaragua,"Solar, tide, wave, fuel cell",3.0,0.0
Nicaragua,Biomass and waste,3.0,0.15909090909090887
Nicaragua,Geothermal,3.0,0.18181818181818182
Nicaragua,Wind,0.0,0.13636363636363616
Nicaragua,Hydroelectricity,2.0,0.11363636363636363
Nicaragua,Renewable,1.0,0.5909090909090908
Nicaragua,Non-hydro renewable,2.0,0.47727272727272724
Nicaragua,Total Electricity net generation,0.0,1.0
Nicaragua,Hydroelectric pumped storage,1.0,0.0
Georgia,Solar,4.0,0.0
Georgia,Tide and wave,4.0,0.0
Georgia,Nuclear,1.0,0.0
Georgia,Fossil fuels,1.0,0.19090909090909092
Georgia,"Solar, tide, wave, fuel cell",3.0,0.0
Georgia,Wind,0.0,0.0
Georgia,Geothermal,3.0,0.0
Georgia,Biomass and waste,3.0,0.0
Georgia,Non-hydro renewable,2.0,0.0
Georgia,Renewable,1.0,0.8363636363636363
Georgia,Hydroelectricity,2.0,0.8272727272727273
Georgia,Total Electricity net generation,0.0,1.0
Georgia,Hydroelectric pumped storage,1.0,0.0
Gambia,Solar,4.0,0.0
Gambia,Tide and wave,4.0,0.0
Gambia,Nuclear,1.0,0.0
Gambia,Fossil fuels,1.0,1.0
Gambia,"Solar, tide, wave, fuel cell",3.0,0.0
Gambia,Wind,0.0,0.0
Gambia,Geothermal,3.0,0.0
Gambia,Non-hydro renewable,2.0,0.0
Gambia,Hydroelectricity,2.0,0.0
Gambia,Renewable,1.0,0.0
Gambia,Total Electricity net generation,0.0,1.0
Gambia,Biomass and waste,3.0,0.0
Gambia,Hydroelectric pumped storage,1.0,0.0
Cayman Islands,Tide and wave,4.0,0.0
Cayman Islands,Solar,4.0,0.0
Cayman Islands,Fossil fuels,1.0,1.0
Cayman Islands,Geothermal,3.0,0.0
Cayman Islands,Biomass and waste,3.0,0.0
Cayman Islands,Nuclear,1.0,0.0
Cayman Islands,Renewable,1.0,0.0
Cayman Islands,Hydroelectricity,2.0,0.0
Cayman Islands,Non-hydro renewable,2.0,0.0
Cayman Islands,Total Electricity net generation,0.0,1.0
Cayman Islands,"Solar, tide, wave, fuel cell",3.0,0.0
Cayman Islands,Wind,0.0,0.0
Cayman Islands,Hydroelectric pumped storage,1.0,0.0
British Virgin Islands,Tide and wave,4.0,0.0
British Virgin Islands,Solar,4.0,0.0
British Virgin Islands,Nuclear,1.0,0.0
British Virgin Islands,Fossil fuels,1.0,1.0
British Virgin Islands,Wind,0.0,0.0
British Virgin Islands,"Solar, tide, wave, fuel cell",3.0,0.0
British Virgin Islands,Biomass and waste,3.0,0.0
British Virgin Islands,Geothermal,3.0,0.0
British Virgin Islands,Renewable,1.0,0.0
British Virgin Islands,Non-hydro renewable,2.0,0.0
British Virgin Islands,Hydroelectricity,2.0,0.0
British Virgin Islands,Total Electricity net generation,0.0,1.0
British Virgin Islands,Hydroelectric pumped storage,1.0,0.0
Thailand,Tide and wave,4.0,0.0
Thailand,Solar,4.0,0.025423728813559324
Thailand,Fossil fuels,1.0,0.8305084745762712
Thailand,Nuclear,1.0,0.0
Thailand,Wind,0.0,0.0062146892655367235
Thailand,Biomass and waste,3.0,0.0847457627118644
Thailand,"Solar, tide, wave, fuel cell",3.0,0.025423728813559324
Thailand,Geothermal,3.0,0.0
Thailand,Non-hydro renewable,2.0,0.11864406779661017
Thailand,Hydroelectricity,2.0,0.053107344632768366
Thailand,Renewable,1.0,0.1751412429378531
Thailand,Total Electricity net generation,0.0,1.0
Thailand,Hydroelectric pumped storage,1.0,0.0
Ecuador,Tide and wave,4.0,0.0
Ecuador,Solar,4.0,0.0
Ecuador,Fossil fuels,1.0,0.2793103448275862
Ecuador,Geothermal,3.0,0.0
Ecuador,Biomass and waste,3.0,0.017241379310344827
Ecuador,Hydroelectricity,2.0,0.6896551724137931
Ecuador,Renewable,1.0,0.6896551724137931
Ecuador,Non-hydro renewable,2.0,0.02068965517241376
Ecuador,Total Electricity net generation,0.0,1.0
Ecuador,Nuclear,1.0,0.0
Ecuador,"Solar, tide, wave, fuel cell",3.0,0.0
Ecuador,Wind,0.0,0.0
Ecuador,Hydroelectric pumped storage,1.0,0.0
Mali,Tide and wave,4.0,0.0
Mali,Solar,4.0,0.0
Mali,Fossil fuels,1.0,0.5384615384615381
Mali,Nuclear,1.0,0.0
Mali,Geothermal,3.0,0.0
Mali,Wind,0.0,0.0
Mali,"Solar, tide, wave, fuel cell",3.0,0.0
Mali,Hydroelectricity,2.0,0.4230769230769231
Mali,Renewable,1.0,0.4615384615384615
Mali,Non-hydro renewable,2.0,0.0
Mali,Total Electricity net generation,0.0,1.0
Mali,Biomass and waste,3.0,0.0
Mali,Hydroelectric pumped storage,1.0,0.0
Fiji,Solar,4.0,0.0
Fiji,Tide and wave,4.0,0.0
Fiji,Nuclear,1.0,0.0
Fiji,Fossil fuels,1.0,0.5
Fiji,"Solar, tide, wave, fuel cell",3.0,0.0
Fiji,Geothermal,3.0,0.0
Fiji,Biomass and waste,3.0,0.0
Fiji,Non-hydro renewable,2.0,0.0
Fiji,Hydroelectricity,2.0,0.5
Fiji,Renewable,1.0,0.5999999999999991
Fiji,Total Electricity net generation,0.0,1.0
Fiji,Wind,0.0,0.0
Fiji,Hydroelectric pumped storage,1.0,0.0
Cyprus,Tide and wave,4.0,0.0
Cyprus,Solar,4.0,0.0425531914893617
Cyprus,Fossil fuels,1.0,0.9148936170212764
Cyprus,Geothermal,3.0,0.0
Cyprus,Biomass and waste,3.0,0.0
Cyprus,Nuclear,1.0,0.0
Cyprus,Renewable,1.0,0.0851063829787234
Cyprus,Hydroelectricity,2.0,0.0
Cyprus,Non-hydro renewable,2.0,0.0851063829787234
Cyprus,Total Electricity net generation,0.0,1.0
Cyprus,"Solar, tide, wave, fuel cell",3.0,0.0425531914893617
Cyprus,Wind,0.0,0.0425531914893617
Cyprus,Hydroelectric pumped storage,1.0,0.0
Ethiopia,Tide and wave,4.0,0.0
Ethiopia,Solar,4.0,0.0
Ethiopia,Fossil fuels,1.0,0.0
Ethiopia,"Solar, tide, wave, fuel cell",3.0,0.0
Ethiopia,Geothermal,3.0,0.0
Ethiopia,Biomass and waste,3.0,0.0
Ethiopia,Hydroelectricity,2.0,0.9285714285714286
Ethiopia,Renewable,1.0,1.0
Ethiopia,Non-hydro renewable,2.0,0.0642857142857143
Ethiopia,Total Electricity net generation,0.0,1.0
Ethiopia,Nuclear,1.0,0.0
Ethiopia,Wind,0.0,0.0642857142857143
Ethiopia,Hydroelectric pumped storage,1.0,0.0
Guadeloupe,Solar,4.0,0.0
Guadeloupe,Tide and wave,4.0,0.0
Guadeloupe,Nuclear,1.0,0.0
Guadeloupe,Fossil fuels,1.0,0.8749999999999993
Guadeloupe,"Solar, tide, wave, fuel cell",3.0,0.0
Guadeloupe,Wind,0.0,0.0
Guadeloupe,Geothermal,3.0,0.0
Guadeloupe,Biomass and waste,3.0,0.0
Guadeloupe,Non-hydro renewable,2.0,0.125
Guadeloupe,Hydroelectricity,2.0,0.0
Guadeloupe,Renewable,1.0,0.125
Guadeloupe,Total Electricity net generation,0.0,1.0
Guadeloupe,Hydroelectric pumped storage,1.0,0.0
Honduras,Solar,4.0,0.1
Honduras,Tide and wave,4.0,0.0
Honduras,Nuclear,1.0,0.0
Honduras,Fossil fuels,1.0,0.41111111111111115
Honduras,Wind,0.0,0.06666666666666657
Honduras,"Solar, tide, wave, fuel cell",3.0,0.1
Honduras,Geothermal,3.0,0.0
Honduras,Non-hydro renewable,2.0,0.2555555555555554
Honduras,Hydroelectricity,2.0,0.32222222222222213
Honduras,Renewable,1.0,0.5888888888888888
Honduras,Total Electricity net generation,0.0,1.0
Honduras,Biomass and waste,3.0,0.08888888888888889
Honduras,Hydroelectric pumped storage,1.0,0.0
Greenland,Solar,4.0,0.0
Greenland,Tide and wave,4.0,0.0
Greenland,Nuclear,1.0,0.0
Greenland,Fossil fuels,1.0,0.2
Greenland,Wind,0.0,0.0
Greenland,"Solar, tide, wave, fuel cell",3.0,0.0
Greenland,Geothermal,3.0,0.0
Greenland,Non-hydro renewable,2.0,0.0
Greenland,Hydroelectricity,2.0,0.8
Greenland,Renewable,1.0,0.8
Greenland,Total Electricity net generation,0.0,1.0
Greenland,Biomass and waste,3.0,0.0
Greenland,Hydroelectric pumped storage,1.0,0.0
Kenya,Solar,4.0,0.0
Kenya,Tide and wave,4.0,0.0
Kenya,Nuclear,1.0,0.0
Kenya,Fossil fuels,1.0,0.2
Kenya,"Solar, tide, wave, fuel cell",3.0,0.0
Kenya,Wind,0.0,0.0
Kenya,Geothermal,3.0,0.47999999999999987
Kenya,Hydroelectricity,2.0,0.32
Kenya,Renewable,1.0,0.8099999999999999
Kenya,Non-hydro renewable,2.0,0.5
Kenya,Total Electricity net generation,0.0,1.0
Kenya,Biomass and waste,3.0,0.01
Kenya,Hydroelectric pumped storage,1.0,0.0
Eritrea,Tide and wave,4.0,0.0
Eritrea,Solar,4.0,0.0
Eritrea,Fossil fuels,1.0,1.0
Eritrea,"Solar, tide, wave, fuel cell",3.0,0.0
Eritrea,Geothermal,3.0,0.0
Eritrea,Biomass and waste,3.0,0.0
Eritrea,Hydroelectricity,2.0,0.0
Eritrea,Renewable,1.0,0.0
Eritrea,Non-hydro renewable,2.0,0.0
Eritrea,Total Electricity net generation,0.0,1.0
Eritrea,Nuclear,1.0,0.0
Eritrea,Wind,0.0,0.0
Eritrea,Hydroelectric pumped storage,1.0,0.0
Seychelles,Tide and wave,4.0,0.0
Seychelles,Solar,4.0,0.0
Seychelles,Fossil fuels,1.0,1.0
Seychelles,Nuclear,1.0,0.0
Seychelles,Wind,0.0,0.0
Seychelles,Biomass and waste,3.0,0.0
Seychelles,Geothermal,3.0,0.0
Seychelles,"Solar, tide, wave, fuel cell",3.0,0.0
Seychelles,Non-hydro renewable,2.0,0.0
Seychelles,Hydroelectricity,2.0,0.0
Seychelles,Renewable,1.0,0.0
Seychelles,Total Electricity net generation,0.0,1.0
Seychelles,Hydroelectric pumped storage,1.0,0.0
Lesotho,Solar,4.0,0.0
Lesotho,Tide and wave,4.0,0.0
Lesotho,Nuclear,1.0,0.0
Lesotho,Fossil fuels,1.0,0.0
Lesotho,Wind,0.0,0.0
Lesotho,"Solar, tide, wave, fuel cell",3.0,0.0
Lesotho,Geothermal,3.0,0.0
Lesotho,Hydroelectricity,2.0,1.0
Lesotho,Renewable,1.0,1.0
Lesotho,Non-hydro renewable,2.0,0.0
Lesotho,Total Electricity net generation,0.0,1.0
Lesotho,Biomass and waste,3.0,0.0
Lesotho,Hydroelectric pumped storage,1.0,0.0
Czech Republic,Tide and wave,4.0,0.0
Czech Republic,Solar,4.0,0.02702702702702703
Czech Republic,Fossil fuels,1.0,0.5528255528255528
Czech Republic,Geothermal,3.0,0.0
Czech Republic,Biomass and waste,3.0,0.06265356265356263
Czech Republic,Nuclear,1.0,0.33169533169533166
Czech Republic,Renewable,1.0,0.11916461916461915
Czech Republic,Hydroelectricity,2.0,0.023341523341523326
Czech Republic,Non-hydro renewable,2.0,0.09705159705159705
Czech Republic,Total Electricity net generation,0.0,0.995085995085995
Czech Republic,"Solar, tide, wave, fuel cell",3.0,0.02702702702702703
Czech Republic,Wind,0.0,0.007371007371007359
Czech Republic,Hydroelectric pumped storage,1.0,-0.004914004914004914
Vanuatu,Tide and wave,4.0,0.0
Vanuatu,Solar,4.0,0.0
Vanuatu,Nuclear,1.0,0.0
Vanuatu,Fossil fuels,1.0,0.0
Vanuatu,"Solar, tide, wave, fuel cell",3.0,0.0
Vanuatu,Wind,0.0,0.0
Vanuatu,Biomass and waste,3.0,0.0
Vanuatu,Geothermal,3.0,0.0
Vanuatu,Renewable,1.0,0.0
Vanuatu,Non-hydro renewable,2.0,0.0
Vanuatu,Hydroelectricity,2.0,0.0
Vanuatu,Total Electricity net generation,0.0,0.0
Vanuatu,Hydroelectric pumped storage,1.0,0.0
Azerbaijan,Tide and wave,4.0,0.0
Azerbaijan,Solar,4.0,0.0
Azerbaijan,Fossil fuels,1.0,0.9130434782608695
Azerbaijan,Biomass and waste,3.0,0.008695652173913044
Azerbaijan,Wind,0.0,0.0
Azerbaijan,Renewable,1.0,0.08695652173913043
Azerbaijan,Geothermal,3.0,0.0
Azerbaijan,Hydroelectricity,2.0,0.07391304347826087
Azerbaijan,Non-hydro renewable,2.0,0.008695652173913044
Azerbaijan,Nuclear,1.0,0.0
Azerbaijan,Total Electricity net generation,0.0,1.0
Azerbaijan,"Solar, tide, wave, fuel cell",3.0,0.0
Azerbaijan,Hydroelectric pumped storage,1.0,0.0
Uganda,Tide and wave,4.0,0.0
Uganda,Solar,4.0,0.0
Uganda,Fossil fuels,1.0,0.0512820512820513
Uganda,Nuclear,1.0,0.0
Uganda,Wind,0.0,0.0
Uganda,"Solar, tide, wave, fuel cell",3.0,0.0
Uganda,Biomass and waste,3.0,0.0512820512820513
Uganda,Geothermal,3.0,0.0
Uganda,Renewable,1.0,0.948717948717949
Uganda,Non-hydro renewable,2.0,0.07692307692307669
Uganda,Hydroelectricity,2.0,0.8717948717948718
Uganda,Total Electricity net generation,0.0,1.0
Uganda,Hydroelectric pumped storage,1.0,0.0
Laos,Solar,4.0,0.0
Laos,Tide and wave,4.0,0.0
Laos,Nuclear,1.0,0.0
Laos,Fossil fuels,1.0,0.33571428571428574
Laos,Wind,0.0,0.0
Laos,"Solar, tide, wave, fuel cell",3.0,0.0
Laos,Geothermal,3.0,0.0
Laos,Hydroelectricity,2.0,0.6428571428571429
Laos,Renewable,1.0,0.6428571428571429
Laos,Non-hydro renewable,2.0,0.0
Laos,Total Electricity net generation,0.0,1.0
Laos,Biomass and waste,3.0,0.0
Laos,Hydroelectric pumped storage,1.0,0.0
Dominican Republic,Tide and wave,4.0,0.0
Dominican Republic,Solar,4.0,0.005555555555555556
Dominican Republic,Fossil fuels,1.0,0.8333333333333334
Dominican Republic,Geothermal,3.0,0.0
Dominican Republic,Biomass and waste,3.0,0.011111111111111112
Dominican Republic,Nuclear,1.0,0.0
Dominican Republic,Hydroelectricity,2.0,0.12222222222222223
Dominican Republic,Renewable,1.0,0.16111111111111107
Dominican Republic,Non-hydro renewable,2.0,0.038888888888888834
Dominican Republic,Total Electricity net generation,0.0,1.0
Dominican Republic,"Solar, tide, wave, fuel cell",3.0,0.005555555555555556
Dominican Republic,Wind,0.0,0.022222222222222223
Dominican Republic,Hydroelectric pumped storage,1.0,0.0
Bulgaria,Tide and wave,4.0,0.0
Bulgaria,Solar,4.0,0.03233256351039259
Bulgaria,Fossil fuels,1.0,0.5080831408775982
Bulgaria,Biomass and waste,3.0,0.009237875288683604
Bulgaria,Geothermal,3.0,0.0
Bulgaria,Renewable,1.0,0.14087759815242493
Bulgaria,Hydroelectricity,2.0,0.0646651270207852
Bulgaria,Non-hydro renewable,2.0,0.0762124711316397
Bulgaria,Nuclear,1.0,0.3464203233256351
Bulgaria,Total Electricity net generation,0.0,0.9930715935334874
Bulgaria,"Solar, tide, wave, fuel cell",3.0,0.03233256351039259
Bulgaria,Wind,0.0,0.034642032332563515
Bulgaria,Hydroelectric pumped storage,1.0,-0.006928406466512681
Romania,Tide and wave,4.0,0.0
Romania,Solar,4.0,0.03109656301145661
Romania,Fossil fuels,1.0,0.425531914893617
Romania,Nuclear,1.0,0.18003273322422259
Romania,Wind,0.0,0.12111292962356793
Romania,Biomass and waste,3.0,0.008183306055646482
Romania,"Solar, tide, wave, fuel cell",3.0,0.03109656301145661
Romania,Geothermal,3.0,0.0
Romania,Non-hydro renewable,2.0,0.16039279869067105
Romania,Hydroelectricity,2.0,0.22913256955810146
Romania,Renewable,1.0,0.39279869067103107
Romania,Total Electricity net generation,0.0,0.9983633387888707
Romania,Hydroelectric pumped storage,1.0,-0.0016366612111292963
Burundi,Tide and wave,4.0,0.0
Burundi,Solar,4.0,0.0
Burundi,Fossil fuels,1.0,0.0
Burundi,Biomass and waste,3.0,0.0
Burundi,Renewable,1.0,1.0
Burundi,Geothermal,3.0,0.0
Burundi,Hydroelectricity,2.0,1.0
Burundi,Non-hydro renewable,2.0,0.0
Burundi,Nuclear,1.0,0.0
Burundi,Total Electricity net generation,0.0,1.0
Burundi,Wind,0.0,0.0
Burundi,"Solar, tide, wave, fuel cell",3.0,0.0
Burundi,Hydroelectric pumped storage,1.0,0.0
Bosnia and Herzegovina,Tide and wave,4.0,0.0
Bosnia and Herzegovina,Solar,4.0,0.0
Bosnia and Herzegovina,Fossil fuels,1.0,0.75
Bosnia and Herzegovina,Biomass and waste,3.0,0.0
Bosnia and Herzegovina,Geothermal,3.0,0.0
Bosnia and Herzegovina,Renewable,1.0,0.25
Bosnia and Herzegovina,Hydroelectricity,2.0,0.24374999999999994
Bosnia and Herzegovina,Non-hydro renewable,2.0,0.0
Bosnia and Herzegovina,Nuclear,1.0,0.0
Bosnia and Herzegovina,Total Electricity net generation,0.0,1.0
Bosnia and Herzegovina,"Solar, tide, wave, fuel cell",3.0,0.0
Bosnia and Herzegovina,Wind,0.0,0.0
Bosnia and Herzegovina,Hydroelectric pumped storage,1.0,0.0
Nigeria,Tide and wave,4.0,0.0
Nigeria,Solar,4.0,0.0
Nigeria,Fossil fuels,1.0,0.8064516129032258
Nigeria,Nuclear,1.0,0.0
Nigeria,"Solar, tide, wave, fuel cell",3.0,0.0
Nigeria,Biomass and waste,3.0,0.0
Nigeria,Geothermal,3.0,0.0
Nigeria,Wind,0.0,0.0
Nigeria,Hydroelectricity,2.0,0.1774193548387097
Nigeria,Renewable,1.0,0.1774193548387097
Nigeria,Non-hydro renewable,2.0,0.0
Nigeria,Total Electricity net generation,0.0,1.0
Nigeria,Hydroelectric pumped storage,1.0,0.0
Algeria,Tide and wave,4.0,0.0
Algeria,Solar,4.0,0.0084507042253521
Algeria,Fossil fuels,1.0,1.0
Algeria,Geothermal,3.0,0.0
Algeria,Biomass and waste,3.0,0.0
Algeria,Hydroelectricity,2.0,0.0
Algeria,Renewable,1.0,0.0084507042253521
Algeria,Non-hydro renewable,2.0,0.0084507042253521
Algeria,Total Electricity net generation,0.0,1.0
Algeria,Nuclear,1.0,0.0
Algeria,"Solar, tide, wave, fuel cell",3.0,0.0084507042253521
Algeria,Wind,0.0,0.0
Algeria,Hydroelectric pumped storage,1.0,0.0
Malawi,Tide and wave,4.0,0.0
Malawi,Solar,4.0,0.0
Malawi,Fossil fuels,1.0,0.1
Malawi,Nuclear,1.0,0.0
Malawi,"Solar, tide, wave, fuel cell",3.0,0.0
Malawi,Biomass and waste,3.0,0.0
Malawi,Geothermal,3.0,0.0
Malawi,Wind,0.0,0.0
Malawi,Hydroelectricity,2.0,0.9
Malawi,Renewable,1.0,0.9499999999999995
Malawi,Non-hydro renewable,2.0,0.0
Malawi,Total Electricity net generation,0.0,1.0
Malawi,Hydroelectric pumped storage,1.0,0.0
Ukraine,Tide and wave,4.0,0.0
Ukraine,Solar,4.0,0.004794520547945199
Ukraine,Fossil fuels,1.0,0.3698630136986301
Ukraine,Nuclear,1.0,0.547945205479452
Ukraine,Wind,0.0,0.00684931506849315
Ukraine,"Solar, tide, wave, fuel cell",3.0,0.004794520547945199
Ukraine,Biomass and waste,3.0,0.0013698630136986301
Ukraine,Geothermal,3.0,0.0
Ukraine,Renewable,1.0,0.07534246575342465
Ukraine,Non-hydro renewable,2.0,0.01301369863013698
Ukraine,Hydroelectricity,2.0,0.06095890410958904
Ukraine,Total Electricity net generation,0.0,1.0
Ukraine,Hydroelectric pumped storage,1.0,0.0
Saudi Arabia,Tide and wave,4.0,0.0
Saudi Arabia,Solar,4.0,0.0006116207951070337
Saudi Arabia,Fossil fuels,1.0,1.0
Saudi Arabia,Nuclear,1.0,0.0
Saudi Arabia,Wind,0.0,0.0
Saudi Arabia,"Solar, tide, wave, fuel cell",3.0,0.0006116207951070337
Saudi Arabia,Biomass and waste,3.0,0.0
Saudi Arabia,Geothermal,3.0,0.0
Saudi Arabia,Non-hydro renewable,2.0,0.0006116207951070337
Saudi Arabia,Hydroelectricity,2.0,0.0
Saudi Arabia,Renewable,1.0,0.0006116207951070337
Saudi Arabia,Total Electricity net generation,0.0,1.0
Saudi Arabia,Hydroelectric pumped storage,1.0,0.0
South Sudan,Tide and wave,4.0,0.0
South Sudan,Solar,4.0,0.0
South Sudan,Fossil fuels,1.0,1.0
South Sudan,Nuclear,1.0,0.0
South Sudan,Wind,0.0,0.0
South Sudan,"Solar, tide, wave, fuel cell",3.0,0.0
South Sudan,Biomass and waste,3.0,0.0
South Sudan,Geothermal,3.0,0.0
South Sudan,Non-hydro renewable,2.0,0.0
South Sudan,Hydroelectricity,2.0,0.0
South Sudan,Renewable,1.0,0.0
South Sudan,Total Electricity net generation,0.0,1.0
South Sudan,Hydroelectric pumped storage,1.0,0.0
Kuwait,Solar,4.0,0.0
Kuwait,Tide and wave,4.0,0.0
Kuwait,Nuclear,1.0,0.0
Kuwait,Fossil fuels,1.0,1.0
Kuwait,Wind,0.0,0.0
Kuwait,"Solar, tide, wave, fuel cell",3.0,0.0
Kuwait,Geothermal,3.0,0.0
Kuwait,Hydroelectricity,2.0,0.0
Kuwait,Renewable,1.0,0.0
Kuwait,Non-hydro renewable,2.0,0.0
Kuwait,Total Electricity net generation,0.0,1.0
Kuwait,Biomass and waste,3.0,0.0
Kuwait,Hydroelectric pumped storage,1.0,0.0
Uzbekistan,Tide and wave,4.0,0.0
Uzbekistan,Solar,4.0,0.0
Uzbekistan,Nuclear,1.0,0.0
Uzbekistan,Fossil fuels,1.0,0.847457627118644
Uzbekistan,Wind,0.0,0.0
Uzbekistan,"Solar, tide, wave, fuel cell",3.0,0.0
Uzbekistan,Biomass and waste,3.0,0.0
Uzbekistan,Geothermal,3.0,0.0
Uzbekistan,Renewable,1.0,0.14067796610169492
Uzbekistan,Non-hydro renewable,2.0,0.0
Uzbekistan,Hydroelectricity,2.0,0.14067796610169492
Uzbekistan,Total Electricity net generation,0.0,1.0
Uzbekistan,Hydroelectric pumped storage,1.0,0.0
Norway,Tide and wave,4.0,0.0
Norway,Solar,4.0,0.0
Norway,Fossil fuels,1.0,0.017627118644067796
Norway,Nuclear,1.0,0.0
Norway,"Solar, tide, wave, fuel cell",3.0,0.0
Norway,Biomass and waste,3.0,0.003389830508474576
Norway,Geothermal,3.0,0.0
Norway,Wind,0.0,0.019661016949152534
Norway,Hydroelectricity,2.0,0.9559322033898305
Norway,Renewable,1.0,0.976271186440678
Norway,Non-hydro renewable,2.0,0.023050847457627113
Norway,Total Electricity net generation,0.0,0.9966101694915255
Norway,Hydroelectric pumped storage,1.0,-0.003389830508474576
Afghanistan,Tide and wave,4.0,0.0
Afghanistan,Solar,4.0,0.0
Afghanistan,Fossil fuels,1.0,0.15384615384615385
Afghanistan,Wind,0.0,0.0
Afghanistan,Biomass and waste,3.0,0.0
Afghanistan,"Solar, tide, wave, fuel cell",3.0,0.0
Afghanistan,Hydroelectricity,2.0,0.8461538461538461
Afghanistan,Renewable,1.0,0.8461538461538461
Afghanistan,Geothermal,3.0,0.0
Afghanistan,Non-hydro renewable,2.0,0.0
Afghanistan,Nuclear,1.0,0.0
Afghanistan,Total Electricity net generation,0.0,1.0
Afghanistan,Hydroelectric pumped storage,1.0,0.0
Namibia,Tide and wave,4.0,0.0
Namibia,Solar,4.0,0.0
Namibia,Fossil fuels,1.0,0.0
Namibia,Nuclear,1.0,0.0
Namibia,"Solar, tide, wave, fuel cell",3.0,0.0
Namibia,Biomass and waste,3.0,0.0
Namibia,Geothermal,3.0,0.0
Namibia,Wind,0.0,0.0
Namibia,Hydroelectricity,2.0,1.0
Namibia,Renewable,1.0,1.0
Namibia,Non-hydro renewable,2.0,0.0
Namibia,Total Electricity net generation,0.0,1.0
Namibia,Hydroelectric pumped storage,1.0,0.0
Suriname,Tide and wave,4.0,0.0
Suriname,Solar,4.0,0.0
Suriname,Fossil fuels,1.0,0.4444444444444445
Suriname,Nuclear,1.0,0.0
Suriname,Wind,0.0,0.0
Suriname,"Solar, tide, wave, fuel cell",3.0,0.0
Suriname,Biomass and waste,3.0,0.0
Suriname,Geothermal,3.0,0.0
Suriname,Non-hydro renewable,2.0,0.0
Suriname,Hydroelectricity,2.0,0.5555555555555556
Suriname,Renewable,1.0,0.6111111111111112
Suriname,Total Electricity net generation,0.0,1.0
Suriname,Hydroelectric pumped storage,1.0,0.0
U.S. Virgin Islands,Tide and wave,4.0,0.0
U.S. Virgin Islands,Solar,4.0,0.0
U.S. Virgin Islands,Nuclear,1.0,0.0
U.S. Virgin Islands,Fossil fuels,1.0,1.0
U.S. Virgin Islands,Wind,0.0,0.0
U.S. Virgin Islands,Biomass and waste,3.0,0.0
U.S. Virgin Islands,Geothermal,3.0,0.0
U.S. Virgin Islands,"Solar, tide, wave, fuel cell",3.0,0.0
U.S. Virgin Islands,Renewable,1.0,0.0
U.S. Virgin Islands,Non-hydro renewable,2.0,0.0
U.S. Virgin Islands,Hydroelectricity,2.0,0.0
U.S. Virgin Islands,Total Electricity net generation,0.0,1.0
U.S. Virgin Islands,Hydroelectric pumped storage,1.0,0.0
Montserrat,Tide and wave,4.0,0.0
Montserrat,Solar,4.0,0.0
Montserrat,Fossil fuels,1.0,0.0
Montserrat,Nuclear,1.0,0.0
Montserrat,"Solar, tide, wave, fuel cell",3.0,0.0
Montserrat,Biomass and waste,3.0,0.0
Montserrat,Geothermal,3.0,0.0
Montserrat,Wind,0.0,0.0
Montserrat,Hydroelectricity,2.0,0.0
Montserrat,Renewable,1.0,0.0
Montserrat,Non-hydro renewable,2.0,0.0
Montserrat,Total Electricity net generation,0.0,0.0
Montserrat,Hydroelectric pumped storage,1.0,0.0
Samoa,Solar,4.0,0.0
Samoa,Tide and wave,4.0,0.0
Samoa,Nuclear,1.0,0.0
Samoa,"Solar, tide, wave, fuel cell",3.0,0.0
